id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_016,0.8041472434997559,0.3434540331363678,0.14492498338222504,0.6592222601175308,0.02785244770348072,0.7762947957962751,0.08091725409030914,0.7232299894094467,0.08091725409030914,0.7232299894094467
goose_017,0.9812300801277161,0.3349281847476959,0.009669545106589794,0.9715605350211263,0.002403533784672618,0.9788265463430434,0.07552972435951233,0.9057003557682037,0.07552972435951233,0.9057003557682037
goose_018,0.8096219897270203,0.3150738775730133,,,0.24314923584461212,0.5664727538824081,0.2940503656864166,0.5155716240406036,0.2940503656864166,0.5155716240406036
goose_019,0.986175000667572,0.2161312848329544,0.0,0.986175000667572,0.0007972214370965958,0.9853777792304754,0.07310254871845245,0.9130724519491196,0.07310254871845245,0.9130724519491196
goose_020,0.9543057680130005,0.1534687578678131,0.0,0.9543057680130005,0.0007635020301677287,0.9535422659828328,0.022137613967061043,0.9321681540459394,0.022137613967061043,0.9321681540459394
goose_021,0.9715027809143066,0.16508571803569794,1.2753068858728511e-06,0.9715015056074208,0.0005546741303987801,0.9709481067839079,0.02208479680120945,0.9494179841130972,0.02208479680120945,0.9494179841130972
goose_022,0.7804800271987915,0.2543933391571045,6.286990537773818e-05,0.7804171572934138,0.004199644085019827,0.7762803831137717,0.2499982863664627,0.5304817408323288,0.2499982863664627,0.5304817408323288
goose_023,0.9869629144668579,0.16974349319934845,1.222472974404809e-06,0.9869616919938835,0.0003038839786313474,0.9866590304882266,0.04992694407701492,0.937035970389843,0.04992694407701492,0.937035970389843
goose_024,0.7789766192436218,0.3018679916858673,0.00013587501598522067,0.7788407442276366,0.00017699599266052246,0.7787996232509613,0.010164499282836914,0.7688121199607849,0.010164499282836914,0.7688121199607849
goose_025,,0.07919120043516159,0.011315110139548779,,0.020631909370422363,,0.07639776170253754,,0.07639776170253754,
goose_026,0.898438572883606,0.2293185442686081,0.00014453288167715073,0.8982940400019288,0.011786751449108124,0.8866518214344978,0.00773366866633296,0.890704904217273,0.00773366866633296,0.890704904217273
goose_027,0.8535316586494446,0.057211343199014664,1.3803481124341488e-05,0.8535178551683202,0.00015373739006463438,0.85337792125938,0.025941727682948112,0.8275899309664965,0.025941727682948112,0.8275899309664965
goose_028,0.968747079372406,0.3130660951137543,0.012644879519939423,0.9561021998524666,0.0658140629529953,0.9029330164194107,0.26398149132728577,0.7047655880451202,0.26398149132728577,0.7047655880451202
goose_029,0.9331534504890442,0.2932329475879669,0.0671786516904831,0.8659747987985611,0.0010760421864688396,0.9320774083025753,0.04061441123485565,0.8925390392541885,0.04061441123485565,0.8925390392541885
goose_030,0.9874941110610962,0.2323104590177536,0.015318010933697224,0.972176100127399,0.06806634366512299,0.9194277673959732,0.16852755844593048,0.8189665526151657,0.16852755844593048,0.8189665526151657
goose_031,0.9930688738822937,0.3024592101573944,0.012290313839912415,0.9807785600423813,0.3610852062702179,0.6319836676120758,0.2957446277141571,0.6973242461681366,0.2957446277141571,0.6973242461681366
goose_032,0.9834872484207153,0.2486955225467682,0.0005448715528473258,0.982942376867868,4.8348163545597345e-05,0.9834389002571697,0.004432023502886295,0.979055224917829,0.004432023502886295,0.979055224917829
goose_033,0.8818338513374329,0.12726813554763794,0.0,0.8818338513374329,0.00037466047797352076,0.8814591908594593,0.04042268916964531,0.8414111621677876,0.04042268916964531,0.8414111621677876
goose_034,0.9807637929916382,0.17552217841148376,6.824007141403854e-05,0.9806955529202241,0.0009211655124090612,0.9798426274792291,0.0041414969600737095,0.9766222960315645,0.0041414969600737095,0.9766222960315645
goose_035,0.9857487678527832,0.3097544014453888,0.000895643315743655,0.9848531245370395,0.016050538048148155,0.969698229804635,0.010501292534172535,0.9752474753186107,0.010501292534172535,0.9752474753186107
goose_036,0.9679841995239258,0.1988953948020935,6.945072527742013e-06,0.967977254451398,0.0026170306373387575,0.965367168886587,0.19560575485229492,0.7723784446716309,0.19560575485229492,0.7723784446716309
goose_037,0.8241487741470337,0.27230972051620483,0.0004689478373620659,0.8236798263096716,3.947147888538893e-06,0.8241448269991452,0.0035159096587449312,0.8206328644882888,0.0035159096587449312,0.8206328644882888
goose_038,0.85781329870224,0.34146884083747864,0.022257527336478233,0.8355557713657618,0.055454056710004807,0.8023592419922352,0.029037760570645332,0.8287755381315947,0.029037760570645332,0.8287755381315947
goose_039,,0.3272174596786499,0.0004679765261244029,,0.5731953978538513,,0.3397844135761261,,0.3397844135761261,
goose_040,0.9781728982925415,0.39439138770103455,0.017905429005622864,0.9602674692869186,8.481425766149187e-07,0.9781720501499649,0.02627798169851303,0.9518949165940285,0.02627798169851303,0.9518949165940285
goose_041,0.8944493532180786,0.22289808094501495,0.01244641188532114,0.8820029413327575,0.0,0.8944493532180786,0.049153268337249756,0.8452960848808289,0.049153268337249756,0.8452960848808289
goose_042,0.7750076651573181,0.09723375737667084,9.372751264891122e-06,0.7749982924060532,0.0005558449774980545,0.7744518201798201,0.01923454739153385,0.7557731177657843,0.01923454739153385,0.7557731177657843
goose_043,0.9384608268737793,0.2662186026573181,0.0004750005900859833,0.9379858262836933,0.046408530324697495,0.8920522965490818,0.10680674016475677,0.8316540867090225,0.10680674016475677,0.8316540867090225
goose_044,0.9095584750175476,0.2589007318019867,0.0006509741651825607,0.908907500852365,0.0016050186241045594,0.907953456393443,0.01152073498815298,0.8980377400293946,0.01152073498815298,0.8980377400293946
goose_045,0.9150235056877136,0.15102744102478027,0.0003376788808964193,0.9146858268068172,0.0012358113890513778,0.9137876942986622,0.008517274633049965,0.9065062310546637,0.008517274633049965,0.9065062310546637
goose_046,0.9766179323196411,0.16920465230941772,0.0012559960596263409,0.9753619362600148,0.006491605658084154,0.970126326661557,0.033566877245903015,0.9430510550737381,0.033566877245903015,0.9430510550737381
goose_047,0.9713980555534363,0.11072921752929688,,,2.3769127437844872e-05,0.9713742864259984,0.019410056993365288,0.951987998560071,0.019410056993365288,0.951987998560071
goose_048,0.8943712711334229,0.07973116636276245,0.045920196920633316,0.8484510742127895,0.00036324429675005376,0.8940080268366728,0.02426469512283802,0.8701065760105848,0.02426469512283802,0.8701065760105848
goose_049,0.9359025955200195,0.21622735261917114,0.22979506850242615,0.7061075270175934,4.199120667180978e-06,0.9358983963993524,0.1178760677576065,0.818026527762413,0.1178760677576065,0.818026527762413
goose_050,0.9401796460151672,0.4170706570148468,0.07628339529037476,0.8638962507247925,1.856305607361719e-05,0.9401610829590936,0.07738538831472397,0.8627942577004433,0.07738538831472397,0.8627942577004433
goose_051,0.5457563996315002,0.1514894813299179,5.685493306373246e-06,0.5457507141381939,0.00022246224398259073,0.5455339373875177,0.015860624611377716,0.5298957750201225,0.015860624611377716,0.5298957750201225
goose_052,0.9879835247993469,0.18142983317375183,0.0006797952810302377,0.9873037295183167,0.03894894942641258,0.9490345753729343,0.03849707916378975,0.9494864456355572,0.03849707916378975,0.9494864456355572
goose_053,0.8740571141242981,0.10518495738506317,0.013404478318989277,0.8606526358053088,0.012237033806741238,0.8618200803175569,0.11837124824523926,0.7556858658790588,0.11837124824523926,0.7556858658790588
goose_054,0.8562280535697937,0.27401506900787354,0.00040490669198334217,0.8558231468778104,0.00010906114766839892,0.8561189924221253,0.011134946718811989,0.8450931068509817,0.011134946718811989,0.8450931068509817
goose_055,0.9934971332550049,0.19888360798358917,0.0,0.9934971332550049,0.028516847640275955,0.9649802856147289,0.11304540932178497,0.8804517239332199,0.11304540932178497,0.8804517239332199
goose_056,0.8354377150535583,0.23049193620681763,0.15325544774532318,0.6821822673082352,0.000953972339630127,0.8344837427139282,0.04106698930263519,0.7943707257509232,0.04106698930263519,0.7943707257509232
