id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_014,0.9657432436943054,0.07562493532896042,0.0005837908829562366,0.9651594528113492,0.07989691942930222,0.8858463242650032,0.04907948896288872,0.9166637547314167,0.04907948896288872,0.9166637547314167
goose_015,0.9833295345306396,0.1961635947227478,0.0,0.9833295345306396,0.031110497191548347,0.9522190373390913,0.0782039687037468,0.9051255658268929,0.0782039687037468,0.9051255658268929
goose_016,0.7331308722496033,0.31320926547050476,0.13811156153678894,0.5950193107128143,0.009595916606485844,0.7235349556431174,0.0733201876282692,0.6598106846213341,0.0733201876282692,0.6598106846213341
goose_017,0.9758788347244263,0.32431888580322266,0.01063481904566288,0.9652440156787634,0.0032810538541525602,0.9725977808702737,0.06032147258520126,0.915557362139225,0.06032147258520126,0.915557362139225
goose_018,0.9135256409645081,0.3372240960597992,,,0.25418993830680847,0.6593357026576996,0.3140125572681427,0.5995130836963654,0.3140125572681427,0.5995130836963654
goose_019,0.9821091890335083,0.23940056562423706,0.00021786494471598417,0.9818913240887923,0.0016874311259016395,0.9804217579076067,0.10332804918289185,0.8787811398506165,0.10332804918289185,0.8787811398506165
goose_020,0.9763644337654114,0.16454800963401794,4.319877461966826e-06,0.9763601138879494,0.0021205360535532236,0.9742438977118582,0.03093353658914566,0.9454308971762657,0.03093353658914566,0.9454308971762657
goose_021,0.9577515125274658,0.16060596704483032,6.121473688835977e-06,0.957745391053777,0.00021821411792188883,0.9575332984095439,0.018826773390173912,0.9389247391372919,0.018826773390173912,0.9389247391372919
goose_022,0.8048549294471741,0.218535378575325,1.5126593098102603e-05,0.804839802854076,0.0004538998764473945,0.8044010295707267,0.20293253660202026,0.6019223928451538,0.20293253660202026,0.6019223928451538
goose_023,0.9845052361488342,0.17982035875320435,1.548811087559443e-05,0.9844897480379586,0.00022609392181038857,0.9842791422270238,0.06363803893327713,0.9208671972155571,0.06363803893327713,0.9208671972155571
