id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_020,0.9598734974861145,0.15185098350048065,0.0,0.9598734974861145,0.0003897056740242988,0.9594837918120902,0.019001232460141182,0.9408722650259733,0.019001232460141182,0.9408722650259733
goose_021,0.9721760749816895,0.17688515782356262,7.779373117955402e-05,0.9720982812505099,0.0009480303269810975,0.9712280446547084,0.038200173527002335,0.9339759014546871,0.038200173527002335,0.9339759014546871
goose_022,0.8186858296394348,0.26773202419281006,0.0,0.8186858296394348,0.005195172503590584,0.8134906571358442,0.26374492049217224,0.5549409091472626,0.26374492049217224,0.5549409091472626
goose_023,0.9846275448799133,0.17286278307437897,0.0,0.9846275448799133,0.00045641016913577914,0.9841711347107776,0.05525246635079384,0.9293750785291195,0.05525246635079384,0.9293750785291195
goose_024,0.7119517922401428,0.27329689264297485,7.639740942977369e-05,0.711875394830713,0.00014110797201283276,0.71181068426813,0.00462912255898118,0.7073226696811616,0.00462912255898118,0.7073226696811616
goose_025,,0.07352323830127716,0.005781421437859535,,0.014704624190926552,,0.07042212784290314,,0.07042212784290314,
goose_026,0.8452084064483643,0.21318159997463226,5.0519087380962446e-05,0.8451578873609833,0.004444827791303396,0.8407635786570609,0.002915653632953763,0.8422927528154105,0.002915653632953763,0.8422927528154105
goose_027,0.8726657629013062,0.05300275981426239,2.7606961339188274e-06,0.8726630022051722,5.8305773563915864e-05,0.8726074571277422,0.01984843797981739,0.8528173249214888,0.01984843797981739,0.8528173249214888
goose_028,0.9732257723808289,0.3446386158466339,0.010500325821340084,0.9627254465594888,0.10348080098628998,0.8697449713945389,0.2988169491291046,0.6744088232517242,0.2988169491291046,0.6744088232517242
goose_029,0.9245159029960632,0.2861972153186798,0.05892914533615112,0.8655867576599121,0.001117069972679019,0.9233988330233842,0.032364167273044586,0.8921517357230186,0.032364167273044586,0.8921517357230186
goose_030,0.9859015345573425,0.2908731997013092,0.016614822670817375,0.9692867118865252,0.14299528300762177,0.8429062515497208,0.24131932854652405,0.7445822060108185,0.24131932854652405,0.7445822060108185
goose_031,0.9922302961349487,0.33295994997024536,0.010135599412024021,0.9820946967229247,0.4004353880882263,0.5917949080467224,0.3278600871562958,0.664370208978653,0.3278600871562958,0.664370208978653
goose_032,0.968213677406311,0.2417740672826767,1.2990704817639198e-05,0.9682006867014934,3.040529009012971e-06,0.968210636877302,0.0005885745631530881,0.967625102843158,0.0005885745631530881,0.967625102843158
goose_033,0.8986248970031738,0.1302446722984314,0.0,0.8986248970031738,0.00024345066049136221,0.8983814463426825,0.040447574108839035,0.8581773228943348,0.040447574108839035,0.8581773228943348
goose_034,0.9746350049972534,0.17270012199878693,5.002937086828751e-07,0.9746345047035447,0.00014447254943661392,0.9744905324478168,0.0012973578413948417,0.9733376471558586,0.0012973578413948417,0.9733376471558586
goose_035,0.9766206741333008,0.30251389741897583,0.0003379523695912212,0.9762827217637096,0.007853399962186813,0.968767274171114,0.005005408078432083,0.9716152660548687,0.005005408078432083,0.9716152660548687
goose_036,0.9523351788520813,0.1907712072134018,6.905124791956041e-07,0.9523344883396021,0.0007412074482999742,0.9515939714037813,0.18792662024497986,0.7644085586071014,0.18792662024497986,0.7644085586071014
goose_037,0.7988511323928833,0.2612932622432709,0.0002129913482349366,0.7986381410446484,5.159670379839554e-08,0.7988510807961795,0.0006501009920611978,0.7982010314008221,0.0006501009920611978,0.7982010314008221
goose_038,0.8417468667030334,0.32737088203430176,0.010461613535881042,0.8312852531671524,0.0408238023519516,0.8009230643510818,0.016388239338994026,0.8253586273640394,0.016388239338994026,0.8253586273640394
goose_039,,0.3131043016910553,5.758669431088492e-06,,0.5487759709358215,,0.32662010192871094,,0.32662010192871094,
goose_040,0.964992105960846,0.3857772946357727,0.002741733565926552,0.9622503723949194,1.2722139217657968e-06,0.9649908337469242,0.015806347131729126,0.9491857588291168,0.015806347131729126,0.9491857588291168
goose_041,0.9042571783065796,0.2904565632343292,0.014542358927428722,0.8897148193791509,1.3282014151627664e-05,0.904243896292428,0.140580952167511,0.7636762261390686,0.140580952167511,0.7636762261390686
goose_042,0.7217823266983032,0.08153346925973892,0.0,0.7217823266983032,2.7750360231948434e-07,0.7217820491947009,0.004266888834536076,0.7175154378637671,0.004266888834536076,0.7175154378637671
goose_043,0.9586254358291626,0.30840161442756653,0.0005594201502390206,0.9580660156789236,0.10039239376783371,0.8582330420613289,0.1633995920419693,0.7952258437871933,0.1633995920419693,0.7952258437871933
goose_044,0.8961320519447327,0.25268498063087463,7.233046198962256e-05,0.896059721482743,0.00034619055804796517,0.8957858613866847,0.008771572262048721,0.887360479682684,0.008771572262048721,0.887360479682684
goose_045,0.9173221588134766,0.16004066169261932,0.00035703208413906395,0.9169651267293375,0.001731606782414019,0.9155905520310625,0.02035367861390114,0.8969684801995754,0.02035367861390114,0.8969684801995754
