id,lisa_traversable_area,hard_risk_area,overlap_area,overlap_over_a,overlap_over_b,iou
goose_195,0.334939453125,0.1444912109375,5.517578125e-05,0.00016473359807310566,0.0003818625430004871,0.00011509929606073668
goose_198,0.27761083984375,0.00464013671875,0.0,0.0,0.0,0.0
goose_199,0.33805029296875,0.052529296875,0.0,0.0,0.0,0.0
goose_201,0.04837744140625,0.0,0.0,0.0,0.0,0.0
goose_203,0.23249609375,0.06140869140625,3.61328125e-05,0.00015541255733430624,0.0005883989981267571,0.00012295565454757644
goose_204,0.34244873046875,0.1295234375,0.00581005859375,0.01696621443387687,0.04485719886586624,0.012463601131232363
goose_205,0.14107568359375,0.0,0.0,0.0,0.0,0.0
goose_206,0.1578779296875,3.662109375e-05,0.0,0.0,0.0,0.0
goose_209,0.09095458984375,0.00021484375,0.0,0.0,0.0,0.0
goose_212,0.1790556640625,0.07872802734375,0.0076630859375,0.04279722720641932,0.09733618631130128,0.030637563519101844
goose_213,0.19282958984375,0.001263671875,1.123046875e-05,5.824038084129942e-05,0.008887171557617013,5.786454664371071e-05
goose_214,0.13758642578125,0.0,0.0,0.0,0.0,0.0
goose_218,0.2514697265625,0.00041015625,0.0,0.0,0.0,0.0
goose_220,0.12685595703125,0.00207568359375,0.0,0.0,0.0,0.0
goose_221,0.21992919921875,0.0,0.0,0.0,0.0,0.0
goose_222,0.13458447265625,0.12073974609375,0.0087529296875,0.0650366978798855,0.07249418663402085,0.03549857617552547
goose_226,0.2295029296875,0.0506748046875,0.0,0.0,0.0,0.0
goose_229,0.148869140625,0.00293359375,0.0,0.0,0.0,0.0
goose_232,0.12418798828125,0.03576611328125,0.0,0.0,0.0,0.0
goose_233,0.16865771484375,0.0224326171875,0.0,0.0,0.0,0.0
goose_234,0.2288369140625,0.00761669921875,0.0,0.0,0.0,0.0
goose_235,0.41894384765625,0.01757861328125,0.0,0.0,0.0,0.0
goose_236,0.19921435546875,0.01876806640625,0.0,0.0,0.0,0.0
goose_237,0.2727763671875,0.01092578125,0.0,0.0,0.0,0.0
goose_238,0.22649169921875,0.04362939453125,4.8828125e-07,2.1558461156996135e-06,1.1191566035710143e-05,1.8076416241988847e-06
goose_243,0.2763173828125,0.05910986328125,0.0,0.0,0.0,0.0
goose_244,0.06871240234375,0.0,0.0,0.0,0.0,0.0
