id,lisa_traversable_area,hard_risk_area,overlap_area,overlap_over_a,overlap_over_b,iou
goose_061,0.415609375,0.0543125,6.25e-05,0.00015038159329227422,0.0011507479861496423,0.00013301852282875104
goose_062,0.1007607421875,0.0,0.0,0.0,0.0,0.0
goose_063,0.26435791015625,0.06228662109375,0.0001142578125,0.00043220879009164636,0.0018343877142914923,0.00034991491385162127
goose_064,0.26694921875,0.103576171875,0.017591796875,0.06589941321890941,0.16984405347495155,0.04984449535672076
goose_065,0.27663037109375,0.05083154296875,2.05078125e-05,7.41343490914586e-05,0.0004034465865498262,6.263048016692121e-05
goose_066,0.335107421875,0.00023828125,1.953125e-06,5.8283549467822915e-06,0.008196721244289171,5.824247507188144e-06
goose_067,0.238193359375,0.1647421875,0.0,0.0,0.0,0.0
goose_068,0.388640625,0.02023828125,7.2265625e-05,0.00018594459855975383,0.003570739239184449,0.00017677214070977945
goose_069,0.173474609375,0.03731396484375,0.00050048828125,0.002885080894845458,0.013412894698786784,0.002380012538597116
goose_070,0.211744140625,0.02219140625,0.00045703125,0.0021584127364600333,0.02059496567324459,0.0019574873892475595
goose_071,0.365990234375,0.071421875,0.002314453125,0.006323811150152765,0.03240538175365332,0.005319387709272706
goose_072,0.1181171875,0.0,0.0,0.0,0.0,0.0
goose_073,0.282966796875,0.0,0.0,0.0,0.0,0.0
goose_074,0.238970703125,0.02084375,5.859375e-06,2.451921898109462e-05,0.0002811094452707761,2.2552660462136804e-05
goose_075,0.15621875,0.0075234375,0.0,0.0,0.0,0.0
goose_076,0.26229931640625,0.00549755859375,8.7890625e-06,3.350775983865361e-05,0.0015987210230394599,3.282096165411662e-05
goose_077,0.166203125,0.00499609375,0.0,0.0,0.0,0.0
goose_078,0.31120703125,0.044375,0.0,0.0,0.0,0.0
goose_079,0.158591796875,0.032728515625,0.0,0.0,0.0,0.0
goose_080,0.2471357421875,0.0003310546875,0.0,0.0,0.0,0.0
goose_081,0.31339013671875,0.07769873046875,0.00091259765625,0.00291201779929527,0.011745335486675767,0.002338936853707773
goose_082,0.2974658203125,0.0,0.0,0.0,0.0,0.0
goose_083,0.118283203125,0.0,0.0,0.0,0.0,0.0
goose_084,0.223451171875,0.0064140625,0.0,0.0,0.0,0.0
goose_085,0.121912109375,0.021013671875,0.0,0.0,0.0,0.0
goose_086,0.2597529296875,0.0,0.0,0.0,0.0,0.0
goose_087,0.20298828125,0.0728828125,0.0,0.0,0.0,0.0
goose_088,0.27762890625,0.001369140625,0.0,0.0,0.0,0.0
goose_089,0.2185087890625,0.0,0.0,0.0,0.0,0.0
goose_090,0.161177734375,0.0336640625,0.0,0.0,0.0,0.0
goose_091,0.281697265625,0.05477734375,0.0,0.0,0.0,0.0
goose_092,0.324056640625,0.011283203125,2.34375e-05,7.232531928571318e-05,0.002077202700003946,6.989666942329483e-05
goose_093,0.17119189453125,0.00390869140625,0.0,0.0,0.0,0.0
goose_094,0.23031787109375,0.0,0.0,0.0,0.0,0.0
goose_095,0.166748046875,0.0,0.0,0.0,0.0,0.0
goose_096,0.3099501953125,0.000974609375,4.19921875e-05,0.00013548043567966205,0.04308617232310312,0.00013507400799114312
goose_097,0.27038525390625,0.0,0.0,0.0,0.0,0.0
goose_098,0.142294921875,0.0,0.0,0.0,0.0,0.0
goose_099,0.3081328125,0.21217578125,0.0,0.0,0.0,0.0
goose_100,0.324447265625,0.00623046875,0.0001640625,0.0005056676920453314,0.026332288392999285,0.000496386425010215
goose_101,0.084611328125,0.02979150390625,0.0,0.0,0.0,0.0
goose_102,0.265693359375,0.04275,0.0,0.0,0.0,0.0
goose_103,0.36941455078125,0.06970068359375,0.00015478515625,0.00041900124378547267,0.0022207121690668054,0.00035261754567025405
goose_104,0.4050029296875,0.0050546875,3.662109375e-05,9.042179961071557e-05,0.0072449768153743255,8.931516702521032e-05
goose_105,0.162517578125,0.000435546875,0.0,0.0,0.0,0.0
goose_106,0.405611328125,0.0008984375,0.00037109375,0.0009148998666128244,0.41304347736294894,0.0009137119306689154
goose_107,0.250720703125,0.0,0.0,0.0,0.0,0.0
goose_108,0.32657373046875,0.02610498046875,0.0,0.0,0.0,0.0
goose_109,0.269552734375,0.00153515625,0.0,0.0,0.0,0.0
goose_110,0.15905810546875,0.07594384765625,0.00101708984375,0.006394454660134905,0.013392656220780202,0.004346818975744318
goose_111,0.37163525390625,0.05975048828125,0.00013330078125,0.0003586871262849885,0.002230957186850992,0.0003091015109738859
goose_112,0.147203125,0.036884765625,0.0,0.0,0.0,0.0
goose_113,0.260361328125,0.0,0.0,0.0,0.0,0.0
goose_114,0.10967333984375,0.0,0.0,0.0,0.0,0.0
goose_115,0.144265625,0.050291015625,0.0,0.0,0.0,0.0
